state,date,predicted,yhat_lower,yhat_upper
New Mexico,2023-11-02,0.00,0.00,-541.04
New Mexico,2023-11-03,0.00,0.00,-465.83
New Mexico,2023-11-04,0.00,0.00,-443.22
New Mexico,2023-11-05,0.00,0.00,-474.49
New Mexico,2023-11-06,0.00,0.00,-454.96
New Mexico,2023-11-07,0.00,0.00,-401.85
New Mexico,2023-11-08,0.00,0.00,-427.95
New Mexico,2023-11-09,0.00,0.00,-376.77
New Mexico,2023-11-10,0.00,0.00,-267.62
New Mexico,2023-11-11,0.00,0.00,-330.16
New Mexico,2023-11-12,0.00,0.00,-252.40
New Mexico,2023-11-13,0.00,0.00,-264.76
New Mexico,2023-11-14,0.00,0.00,-260.04
New Mexico,2023-11-15,0.00,0.00,-150.00
New Mexico,2023-11-16,0.00,0.00,-202.53
New Mexico,2023-11-17,0.00,0.00,-234.42
New Mexico,2023-11-18,0.00,0.00,-120.89
New Mexico,2023-11-19,0.00,0.00,-86.96
New Mexico,2023-11-20,0.00,0.00,-76.91
New Mexico,2023-11-21,0.00,0.00,-124.78
New Mexico,2023-11-22,0.00,0.00,-103.42
New Mexico,2023-11-23,0.00,0.00,-47.80
New Mexico,2023-11-24,0.00,0.00,-83.36
New Mexico,2023-11-25,0.00,0.00,-41.42
New Mexico,2023-11-26,0.00,0.00,-81.94
New Mexico,2023-11-27,0.00,0.00,-136.43
New Mexico,2023-11-28,0.00,0.00,-67.73
New Mexico,2023-11-29,0.00,0.00,-26.28
New Mexico,2023-11-30,0.00,0.00,-60.61
New Mexico,2023-12-01,0.00,0.00,-108.06
New Mexico,2023-12-02,0.00,0.00,-96.77
New Mexico,2023-12-03,0.00,0.00,3.85
New Mexico,2023-12-04,0.00,0.00,0.71
New Mexico,2023-12-05,0.00,0.00,-105.71
New Mexico,2023-12-06,0.00,0.00,-58.08
New Mexico,2023-12-07,0.00,0.00,-37.79
New Mexico,2023-12-08,0.00,0.00,-126.52
New Mexico,2023-12-09,0.00,0.00,-190.51
New Mexico,2023-12-10,0.00,0.00,-192.95
New Mexico,2023-12-11,0.00,0.00,-241.20
New Mexico,2023-12-12,0.00,0.00,-351.66
New Mexico,2023-12-13,0.00,0.00,-342.86
New Mexico,2023-12-14,0.00,0.00,-341.94
New Mexico,2023-12-15,0.00,0.00,-382.82
New Mexico,2023-12-16,0.00,0.00,-398.45
New Mexico,2023-12-17,0.00,0.00,-544.12
New Mexico,2023-12-18,0.00,0.00,-589.57
New Mexico,2023-12-19,0.00,0.00,-522.10
New Mexico,2023-12-20,0.00,0.00,-613.51
New Mexico,2023-12-21,0.00,0.00,-644.76
New Mexico,2023-12-22,0.00,0.00,-666.78
New Mexico,2023-12-23,0.00,0.00,-722.72
New Mexico,2023-12-24,0.00,0.00,-713.63
New Mexico,2023-12-25,0.00,0.00,-703.71
New Mexico,2023-12-26,0.00,0.00,-704.31
New Mexico,2023-12-27,0.00,0.00,-713.26
New Mexico,2023-12-28,0.00,0.00,-706.88
New Mexico,2023-12-29,0.00,0.00,-751.52
New Mexico,2023-12-30,0.00,0.00,-710.43
New Mexico,2023-12-31,0.00,0.00,-757.28
New Mexico,2024-01-01,0.00,0.00,-555.64
New Mexico,2024-01-02,0.00,0.00,-556.35
New Mexico,2024-01-03,0.00,0.00,-552.20
New Mexico,2024-01-04,0.00,0.00,-497.98
New Mexico,2024-01-05,0.00,0.00,-410.34
New Mexico,2024-01-06,0.00,0.00,-340.69
New Mexico,2024-01-07,0.00,0.00,-219.41
New Mexico,2024-01-08,0.00,0.00,-172.05
New Mexico,2024-01-09,0.00,0.00,-90.43
New Mexico,2024-01-10,0.00,0.00,-35.20
New Mexico,2024-01-11,0.00,0.00,12.90
New Mexico,2024-01-12,0.00,0.00,186.68
New Mexico,2024-01-13,0.00,0.00,236.52
New Mexico,2024-01-14,0.00,0.00,213.36
New Mexico,2024-01-15,0.00,0.00,322.18
New Mexico,2024-01-16,0.00,0.00,406.56
New Mexico,2024-01-17,0.00,0.00,388.69
New Mexico,2024-01-18,0.00,0.00,493.73
New Mexico,2024-01-19,0.00,0.00,502.58
New Mexico,2024-01-20,0.00,0.00,568.45
New Mexico,2024-01-21,0.00,0.00,561.50
New Mexico,2024-01-22,0.00,0.00,458.69
New Mexico,2024-01-23,0.00,0.00,549.73
New Mexico,2024-01-24,0.00,0.00,507.26
New Mexico,2024-01-25,0.00,0.00,514.24
New Mexico,2024-01-26,0.00,0.00,423.75
New Mexico,2024-01-27,0.00,0.00,403.56
New Mexico,2024-01-28,0.00,0.00,404.27
New Mexico,2024-01-29,0.00,0.00,382.74
New Mexico,2024-01-30,0.00,0.00,313.59
New Mexico,2024-01-31,0.00,0.00,182.60
New Mexico,2024-02-01,0.00,0.00,30.54
New Mexico,2024-02-02,0.00,0.00,-23.76
New Mexico,2024-02-03,0.00,0.00,-157.65
New Mexico,2024-02-04,0.00,0.00,-251.42
New Mexico,2024-02-05,0.00,0.00,-263.62
New Mexico,2024-02-06,0.00,0.00,-392.63
New Mexico,2024-02-07,0.00,0.00,-570.41
New Mexico,2024-02-08,0.00,0.00,-619.32
New Mexico,2024-02-09,0.00,0.00,-609.19
New Mexico,2024-02-10,0.00,0.00,-726.41
New Mexico,2024-02-11,0.00,0.00,-836.84
New Mexico,2024-02-12,0.00,0.00,-970.85
New Mexico,2024-02-13,0.00,0.00,-957.93
New Mexico,2024-02-14,0.00,0.00,-1107.91
New Mexico,2024-02-15,0.00,0.00,-1043.45
New Mexico,2024-02-16,0.00,0.00,-1062.66
New Mexico,2024-02-17,0.00,0.00,-1227.92
New Mexico,2024-02-18,0.00,0.00,-1189.89
New Mexico,2024-02-19,0.00,0.00,-1239.14
New Mexico,2024-02-20,0.00,0.00,-1279.34
New Mexico,2024-02-21,0.00,0.00,-1224.28
New Mexico,2024-02-22,0.00,0.00,-1302.27
New Mexico,2024-02-23,0.00,0.00,-1333.65
New Mexico,2024-02-24,0.00,0.00,-1266.42
New Mexico,2024-02-25,0.00,0.00,-1309.00
New Mexico,2024-02-26,0.00,0.00,-1450.94
New Mexico,2024-02-27,0.00,0.00,-1313.86
New Mexico,2024-02-28,0.00,0.00,-1268.07
New Mexico,2024-02-29,0.00,0.00,-1321.60
New Mexico,2024-03-01,0.00,0.00,-1256.66
New Mexico,2024-03-02,0.00,0.00,-1250.42
New Mexico,2024-03-03,0.00,0.00,-1353.32
New Mexico,2024-03-04,0.00,0.00,-1312.02
New Mexico,2024-03-05,0.00,0.00,-1281.26
New Mexico,2024-03-06,0.00,0.00,-1307.55
New Mexico,2024-03-07,0.00,0.00,-1290.24
New Mexico,2024-03-08,0.00,0.00,-1314.66
New Mexico,2024-03-09,0.00,0.00,-1357.13
New Mexico,2024-03-10,0.00,0.00,-1406.47
New Mexico,2024-03-11,0.00,0.00,-1443.56
New Mexico,2024-03-12,0.00,0.00,-1415.59
New Mexico,2024-03-13,0.00,0.00,-1383.11
New Mexico,2024-03-14,0.00,0.00,-1410.60
New Mexico,2024-03-15,0.00,0.00,-1542.11
New Mexico,2024-03-16,0.00,0.00,-1601.24
New Mexico,2024-03-17,0.00,0.00,-1544.92
New Mexico,2024-03-18,0.00,0.00,-1603.25
New Mexico,2024-03-19,0.00,0.00,-1587.57
New Mexico,2024-03-20,0.00,0.00,-1610.97
New Mexico,2024-03-21,0.00,0.00,-1723.00
New Mexico,2024-03-22,0.00,0.00,-1692.88
New York,2023-03-24,0.00,0.00,4095.73
New York,2023-03-25,0.00,0.00,3219.14
New York,2023-03-26,0.00,0.00,4793.27
New York,2023-03-27,0.00,0.00,3339.89
New York,2023-03-28,0.00,0.00,4257.99
New York,2023-03-29,0.00,0.00,4456.50
New York,2023-03-30,0.00,0.00,4790.23
New York,2023-03-31,0.00,0.00,5456.60
New York,2023-04-01,0.00,0.00,4185.92
New York,2023-04-02,0.00,0.00,3883.33
New York,2023-04-03,0.00,0.00,4853.34
New York,2023-04-04,0.00,0.00,4602.43
New York,2023-04-05,0.00,0.00,5712.02
New York,2023-04-06,0.00,0.00,4190.25
New York,2023-04-07,0.00,0.00,4201.42
New York,2023-04-08,0.00,0.00,5435.94
New York,2023-04-09,0.00,0.00,4073.26
New York,2023-04-10,0.00,0.00,4291.22
New York,2023-04-11,0.00,0.00,4755.18
New York,2023-04-12,0.00,0.00,4717.17
New York,2023-04-13,0.00,0.00,4015.96
New York,2023-04-14,0.00,0.00,3744.83
New York,2023-04-15,0.00,0.00,4709.09
New York,2023-04-16,0.00,0.00,3789.44
New York,2023-04-17,0.00,0.00,2546.15
New York,2023-04-18,0.00,0.00,3012.71
New York,2023-04-19,0.00,0.00,4064.97
New York,2023-04-20,0.00,0.00,3672.47
New York,2023-04-21,0.00,0.00,4779.07
New York,2023-04-22,0.00,0.00,3170.01
New York,2023-04-23,0.00,0.00,4134.88
New York,2023-04-24,0.00,0.00,4332.99
New York,2023-04-25,0.00,0.00,2101.89
New York,2023-04-26,0.00,0.00,3901.09
New York,2023-04-27,0.00,0.00,3022.88
New York,2023-04-28,0.00,0.00,3294.11
New York,2023-04-29,0.00,0.00,3287.65
New York,2023-04-30,0.00,0.00,2901.97
New York,2023-05-01,0.00,0.00,2397.04
New York,2023-05-02,0.00,0.00,3527.75
New York,2023-05-03,0.00,0.00,2148.38
New York,2023-05-04,0.00,0.00,2617.49
New York,2023-05-05,0.00,0.00,1890.40
New York,2023-05-06,0.00,0.00,2500.45
New York,2023-05-07,0.00,0.00,511.03
New York,2023-05-08,0.00,0.00,1388.47
New York,2023-05-09,0.00,0.00,1971.62
New York,2023-05-10,0.00,0.00,1455.66
New York,2023-05-11,0.00,0.00,1046.66
New York,2023-05-12,0.00,0.00,1099.98
New York,2023-05-13,0.00,0.00,1436.67
New York,2023-05-14,0.00,0.00,1375.21
New York,2023-05-15,0.00,0.00,1515.69
New York,2023-05-16,0.00,0.00,-68.11
New York,2023-05-17,0.00,0.00,1021.74
New York,2023-05-18,0.00,0.00,-177.68
New York,2023-05-19,0.00,0.00,84.43
New York,2023-05-20,0.00,0.00,-60.94
New York,2023-05-21,0.00,0.00,-309.96
New York,2023-05-22,0.00,0.00,-960.56
New York,2023-05-23,0.00,0.00,182.23
New York,2023-05-24,0.00,0.00,-488.47
New York,2023-05-25,0.00,0.00,230.15
New York,2023-05-26,0.00,0.00,411.73
New York,2023-05-27,0.00,0.00,-879.08
New York,2023-05-28,0.00,0.00,311.77
New York,2023-05-29,0.00,0.00,-907.84
New York,2023-05-30,0.00,0.00,-196.89
New York,2023-05-31,0.00,0.00,-242.24
New York,2023-06-01,0.00,0.00,-1719.53
New York,2023-06-02,0.00,0.00,-2164.60
New York,2023-06-03,0.00,0.00,-1124.32
New York,2023-06-04,0.00,0.00,-947.84
New York,2023-06-05,0.00,0.00,-867.88
New York,2023-06-06,0.00,0.00,-1981.21
New York,2023-06-07,0.00,0.00,-1412.61
New York,2023-06-08,0.00,0.00,-2634.78
New York,2023-06-09,0.00,0.00,-2125.53
New York,2023-06-10,0.00,0.00,-2253.03
New York,2023-06-11,0.00,0.00,-1504.88
New York,2023-06-12,0.00,0.00,-2993.79
New York,2023-06-13,0.00,0.00,-2792.97
New York,2023-06-14,0.00,0.00,-2918.40
New York,2023-06-15,0.00,0.00,-1659.87
New York,2023-06-16,0.00,0.00,-3387.04
New York,2023-06-17,0.00,0.00,-1838.31
New York,2023-06-18,0.00,0.00,-3195.40
New York,2023-06-19,0.00,0.00,-3979.36
New York,2023-06-20,0.00,0.00,-2774.99
New York,2023-06-21,0.00,0.00,-4255.26
New York,2023-06-22,0.00,0.00,-4229.72
New York,2023-06-23,0.00,0.00,-3930.85
New York,2023-06-24,0.00,0.00,-3155.73
New York,2023-06-25,0.00,0.00,-2988.73
New York,2023-06-26,0.00,0.00,-2854.89
New York,2023-06-27,0.00,0.00,-3672.40
New York,2023-06-28,0.00,0.00,-4547.13
New York,2023-06-29,0.00,0.00,-3593.46
New York,2023-06-30,0.00,0.00,-4667.10
New York,2023-07-01,0.00,0.00,-4096.42
New York,2023-07-02,0.00,0.00,-4389.94
New York,2023-07-03,0.00,0.00,-4017.14
New York,2023-07-04,0.00,0.00,-3501.52
New York,2023-07-05,0.00,0.00,-3373.80
New York,2023-07-06,0.00,0.00,-4108.60
New York,2023-07-07,0.00,0.00,-2694.25
New York,2023-07-08,0.00,0.00,-3149.04
New York,2023-07-09,0.00,0.00,-3343.33
New York,2023-07-10,0.00,0.00,-2551.20
New York,2023-07-11,0.00,0.00,-3627.57
New York,2023-07-12,0.00,0.00,-3341.10
New York,2023-07-13,0.00,0.00,-3626.70
New York,2023-07-14,0.00,0.00,-3355.89
New York,2023-07-15,0.00,0.00,-3953.63
New York,2023-07-16,0.00,0.00,-3194.35
New York,2023-07-17,0.00,0.00,-3985.78
New York,2023-07-18,0.00,0.00,-3233.68
New York,2023-07-19,0.00,0.00,-4330.36
New York,2023-07-20,0.00,0.00,-4215.11
New York,2023-07-21,0.00,0.00,-4473.67
New York,2023-07-22,0.00,0.00,-3744.77
New York,2023-07-23,0.00,0.00,-3572.44
New York,2023-07-24,0.00,0.00,-3375.51
New York,2023-07-25,0.00,0.00,-3931.90
New York,2023-07-26,0.00,0.00,-3879.49
New York,2023-07-27,0.00,0.00,-3554.01
New York,2023-07-28,0.00,0.00,-4071.17
New York,2023-07-29,0.00,0.00,-3874.38
New York,2023-07-30,0.00,0.00,-4063.24
New York,2023-07-31,0.00,0.00,-3183.71
New York,2023-08-01,0.00,0.00,-5208.67
New York,2023-08-02,0.00,0.00,-4013.40
New York,2023-08-03,0.00,0.00,-3937.38
New York,2023-08-04,0.00,0.00,-2887.39
New York,2023-08-05,0.00,0.00,-2800.81
New York,2023-08-06,0.00,0.00,-4542.60
New York,2023-08-07,0.00,0.00,-3959.21
New York,2023-08-08,0.00,0.00,-3682.11
New York,2023-08-09,0.00,0.00,-3051.13
New York,2023-08-10,0.00,0.00,-3607.79
New York,2023-08-11,0.00,0.00,-4506.08
New York,2023-08-12,0.00,0.00,-3618.77
New York,2023-08-13,0.00,0.00,-4031.68
New York,2023-08-14,0.00,0.00,-2608.32
New York,2023-08-15,0.00,0.00,-4112.30
New York,2023-08-16,0.00,0.00,-3499.51
New York,2023-08-17,0.00,0.00,-4349.09
New York,2023-08-18,0.00,0.00,-4815.12
New York,2023-08-19,0.00,0.00,-4877.50
New York,2023-08-20,0.00,0.00,-3808.36
New York,2023-08-21,0.00,0.00,-4555.69
New York,2023-08-22,0.00,0.00,-3935.38
New York,2023-08-23,0.00,0.00,-4929.21
New York,2023-08-24,0.00,0.00,-4693.63
New York,2023-08-25,0.00,0.00,-4996.30
New York,2023-08-26,0.00,0.00,-5589.13
New York,2023-08-27,0.00,0.00,-5758.59
New York,2023-08-28,0.00,0.00,-4886.35
New York,2023-08-29,0.00,0.00,-4258.63
New York,2023-08-30,0.00,0.00,-5199.66
New York,2023-08-31,0.00,0.00,-6041.54
New York,2023-09-01,0.00,0.00,-5641.90
New York,2023-09-02,0.00,0.00,-5266.80
New York,2023-09-03,0.00,0.00,-4793.75
New York,2023-09-04,0.00,0.00,-5315.77
New York,2023-09-05,0.00,0.00,-5619.68
New York,2023-09-06,0.00,0.00,-5737.45
New York,2023-09-07,0.00,0.00,-4736.76
New York,2023-09-08,0.00,0.00,-5869.30
New York,2023-09-09,0.00,0.00,-6009.73
New York,2023-09-10,0.00,0.00,-4270.10
New York,2023-09-11,0.00,0.00,-4220.16
New York,2023-09-12,0.00,0.00,-3617.86
New York,2023-09-13,0.00,0.00,-5321.13
New York,2023-09-14,0.00,0.00,-5534.39
New York,2023-09-15,0.00,0.00,-5177.12
New York,2023-09-16,0.00,0.00,-5598.40
New York,2023-09-17,0.00,0.00,-4584.38
New York,2023-09-18,0.00,0.00,-5462.24
New York,2023-09-19,0.00,0.00,-4931.95
New York,2023-09-20,0.00,0.00,-4763.25
New York,2023-09-21,0.00,0.00,-4503.64
New York,2023-09-22,0.00,0.00,-4823.09
New York,2023-09-23,0.00,0.00,-4952.81
New York,2023-09-24,0.00,0.00,-5499.12
New York,2023-09-25,0.00,0.00,-6266.74
New York,2023-09-26,0.00,0.00,-5077.28
New York,2023-09-27,0.00,0.00,-6227.80
New York,2023-09-28,0.00,0.00,-5366.14
New York,2023-09-29,0.00,0.00,-6098.39
New York,2023-09-30,0.00,0.00,-6415.12
New York,2023-10-01,0.00,0.00,-5708.78
New York,2023-10-02,0.00,0.00,-6035.54
New York,2023-10-03,0.00,0.00,-5357.11
New York,2023-10-04,0.00,0.00,-6503.14
New York,2023-10-05,0.00,0.00,-6131.52
New York,2023-10-06,0.00,0.00,-6746.71
New York,2023-10-07,0.00,0.00,-4669.45
New York,2023-10-08,0.00,0.00,-5988.29
New York,2023-10-09,0.00,0.00,-6558.46
New York,2023-10-10,0.00,0.00,-5894.27
New York,2023-10-11,0.00,0.00,-6464.16
New York,2023-10-12,0.00,0.00,-6400.08
New York,2023-10-13,0.00,0.00,-7024.03
New York,2023-10-14,0.00,0.00,-6322.04
New York,2023-10-15,0.00,0.00,-6982.62
New York,2023-10-16,0.00,0.00,-5807.27
New York,2023-10-17,0.00,0.00,-6792.20
New York,2023-10-18,0.00,0.00,-6023.94
New York,2023-10-19,0.00,0.00,-6397.14
New York,2023-10-20,0.00,0.00,-6534.39
New York,2023-10-21,0.00,0.00,-6231.22
New York,2023-10-22,0.00,0.00,-7065.48
New York,2023-10-23,0.00,0.00,-5781.72
New York,2023-10-24,0.00,0.00,-6579.30
New York,2023-10-25,0.00,0.00,-7175.85
New York,2023-10-26,0.00,0.00,-5025.34
New York,2023-10-27,0.00,0.00,-6551.62
New York,2023-10-28,0.00,0.00,-6008.48
New York,2023-10-29,0.00,0.00,-6528.36
New York,2023-10-30,0.00,0.00,-7152.22
New York,2023-10-31,0.00,0.00,-6934.83
New York,2023-11-01,0.00,0.00,-6626.30
New York,2023-11-02,0.00,0.00,-6190.52
New York,2023-11-03,0.00,0.00,-7395.53
New York,2023-11-04,0.00,0.00,-6899.21
New York,2023-11-05,0.00,0.00,-6389.98
New York,2023-11-06,0.00,0.00,-7423.14
New York,2023-11-07,0.00,0.00,-6845.85
New York,2023-11-08,0.00,0.00,-7175.78
New York,2023-11-09,0.00,0.00,-7583.27
New York,2023-11-10,0.00,0.00,-8447.74
New York,2023-11-11,0.00,0.00,-7412.33
New York,2023-11-12,0.00,0.00,-7257.73
New York,2023-11-13,0.00,0.00,-7631.41
New York,2023-11-14,0.00,0.00,-7129.27
New York,2023-11-15,0.00,0.00,-5929.31
New York,2023-11-16,0.00,0.00,-7210.90
New York,2023-11-17,0.00,0.00,-7031.56
New York,2023-11-18,0.00,0.00,-4676.57
New York,2023-11-19,0.00,0.00,-5787.38
New York,2023-11-20,0.00,0.00,-3678.11
